x	n	u	Events
-2.81	59.73	-20.65	0.0
1.15	61.38	-22.72	0.0
0.05	60.4	-5.83	0.0
-4.53	62.69	-15.88	0.0
-2.5	60.77	-16.84	0.0
-1.73	59.34	-6.36	0.0
-2.54	59.24	-21.28	0.0
-5.25	59.26	-19.06	0.0
-2.27	59.59	-10.14	0.0
-3.82	59.45	-9.97	0.0
-1.7	59.9	-12.17	0.0
-0.49	57.59	-10.91	0.0
-2.86	60.46	-13.56	0.0
-4.17	60.61	-14.27	0.0
-3.58	58.52	-19.74	0.0
-2.35	61.0	-17.41	0.0
-2.31	61.97	-12.83	0.0
-3.25	60.57	-6.34	0.0
-2.2	62.21	-14.51	0.0
-5.78	61.26	-15.43	0.0
-4.61	60.73	-13.13	0.0
-3.61	61.29	-18.74	0.0
-4.03	60.83	-21.77	0.0
-5.12	61.18	-16.12	0.0
-7.57	59.48	-15.87	0.0
-5.01	61.21	-9.05	0.0
-5.33	62.46	-15.04	0.0
-4.61	61.17	-12.56	0.0
-5.52	61.35	-12.57	0.0
-4.72	61.64	-19.77	0.0
-5.72	61.97	-12.3	0.0
-5.75	61.18	-8.99	0.0
-4.47	62.21	-13.74	0.0
-5.5	62.75	-12.13	0.0
-5.68	62.76	-16.59	0.0
-5.72	62.93	-11.53	0.0
-5.08	60.76	-19.41	0.0
-3.79	62.44	-16.0	0.0
-4.5	63.2	-19.5	0.0
-4.09	61.92	-14.71	0.0
-6.02	62.75	-21.11	0.0
-5.99	62.74	-21.51	0.0
-6.01	61.73	-14.18	0.0
-4.11	62.87	-12.38	0.0
-5.41	62.3	-12.12	0.0
-5.41	62.39	-12.73	0.0
-5.51	62.23	-12.31	0.0
-3.77	61.8	-14.07	0.0
-6.55	63.2	-12.71	0.0
-5.58	64.39	-8.62	0.0
-5.04	65.04	-14.72	0.0
-6.85	62.78	-15.4	1.0
-3.64	65.18	-16.78	1.0
-3.9	63.74	-25.18	1.0
-4.19	63.45	-17.43	1.0
-6.47	63.67	-10.98	1.0
-5.6	64.12	-13.42	1.0
-6.06	63.46	-4.03	1.0
-6.77	64.03	-8.47	1.0
-7.36	63.31	-15.26	1.0
-8.16	63.37	-11.73	1.0
-5.51	63.68	0.73	1.0
-6.88	64.33	0.23	1.0
-5.7	63.69	-8.72	1.0
-6.74	64.33	-14.37	1.0
-6.56	63.46	-12.16	1.0
-8.29	63.58	-18.44	1.0
-5.26	64.87	-8.51	1.0
-5.5	63.61	-9.83	1.0
-7.03	63.48	-12.51	1.0
-7.37	64.21	-11.54	1.0
-6.85	64.22	-12.38	1.0
-8.13	63.39	-10.03	1.0
-8.36	62.64	-7.77	1.0
10.4	74.1	-16.02	1.0
11.95	73.51	-16.1	1.0
10.93	75.08	-17.4	1.0
11.39	75.07	-15.92	1.0
12.48	75.49	-18.91	1.0
11.36	74.64	-15.33	1.0
9.85	75.91	-13.62	1.0
12.33	77.49	-12.17	1.0
12.02	73.46	-13.19	1.0
14.12	73.85	-14.15	1.0
11.2	74.19	-15.13	1.0
11.2	74.78	-15.56	1.0
9.9	75.62	-17.67	1.0
10.18	75.22	-15.85	1.0
9.59	75.81	-15.73	1.0
10.13	75.05	-5.38	1.0
10.28	78.04	-9.8	1.0
11.37	75.94	-12.29	1.0
11.34	75.42	-9.27	1.0
10.84	75.46	-15.81	1.0
11.32	76.09	-15.57	1.0
11.25	75.05	-13.75	1.0
11.36	76.14	-13.21	1.0
10.97	76.45	-16.42	1.0
11.92	76.98	-8.91	0.0
12.03	76.26	-14.81	0.0
11.8	78.0	-15.51	0.0
11.61	79.16	-6.54	0.0
11.39	77.45	-15.57	0.0
12.09	77.15	-9.65	0.0
12.31	77.76	-5.77	0.0
11.24	76.85	-5.64	0.0
10.4	77.62	-18.66	0.0
10.99	76.77	-14.61	0.0
10.51	78.19	-9.26	0.0
12.2	78.96	-9.16	0.0
10.68	78.03	-12.36	0.0
11.56	78.48	-11.18	0.0
10.86	78.32	-14.19	0.0
9.18	78.1	-13.97	0.0
10.57	78.21	-14.37	0.0
11.04	76.72	-8.66	0.0
9.16	79.43	-9.88	0.0
10.53	77.62	-15.55	0.0
9.66	78.28	-8.51	0.0
12.62	78.2	-13.26	0.0
10.33	76.92	-11.31	0.0
10.53	77.49	-16.54	0.0
11.1	78.29	-16.14	0.0
11.74	79.61	-22.22	0.0
9.73	77.87	-16.07	0.0
9.9	78.19	-17.5	0.0
9.28	78.2	-8.53	0.0
8.74	78.19	-5.49	0.0
8.54	79.66	-12.45	0.0
9.31	79.17	-13.3	0.0
10.87	78.22	-14.62	0.0
9.6	78.33	-14.15	0.0
9.01	78.88	-22.11	0.0
9.06	78.96	-18.5	0.0
8.46	78.93	-15.46	0.0
7.17	79.71	-15.36	0.0
9.2	78.58	-16.7	0.0
8.25	79.12	-16.58	0.0
10.25	77.42	-14.66	0.0
8.32	78.88	-15.61	0.0
14.15	76.01	-14.07	0.0
11.93	78.33	-10.17	0.0
8.65	79.59	-17.08	0.0
8.9	81.02	-13.09	0.0
8.51	78.73	-12.36	0.0
8.29	79.9	-11.26	0.0
7.88	79.67	-8.88	0.0
10.07	80.48	-12.36	0.0
10.64	80.98	-15.51	0.0
9.69	81.73	-19.83	0.0
8.98	80.4	-11.94	0.0
11.09	80.13	-8.43	0.0
10.37	79.51	-16.02	0.0
9.6	80.9	-11.34	0.0
10.12	80.62	-16.42	0.0
10.13	81.29	-12.06	0.0
10.19	81.27	-13.4	0.0
9.92	80.62	-18.03	0.0
8.84	81.45	-11.39	0.0
8.5	81.07	-17.09	0.0
9.67	82.49	-8.97	0.0
10.78	82.86	-13.88	0.0
8.0	81.51	-10.19	0.0
8.41	80.7	-18.12	0.0
9.84	81.73	-15.46	0.0
9.69	81.32	-16.81	0.0
8.46	80.22	-15.48	0.0
6.64	80.95	-23.8	0.0
6.38	81.49	-15.93	0.0
10.03	81.01	-14.28	0.0
9.15	81.93	-13.15	0.0
7.79	81.65	-8.13	0.0
9.34	82.4	-17.34	0.0
8.06	81.68	-15.2	0.0
6.81	81.08	-14.09	0.0
7.49	81.13	-14.79	0.0
7.17	81.87	-19.14	0.0
6.82	81.48	-18.82	0.0
5.85	81.48	-16.96	0.0
6.94	81.69	-21.23	0.0
8.85	82.43	-14.11	0.0
8.61	82.86	-10.44	0.0
9.02	82.77	-10.08	0.0
9.45	82.86	-9.59	0.0
8.81	81.84	-21.05	0.0
7.3	83.82	-15.12	0.0
8.93	83.66	-24.17	0.0
5.46	81.29	-15.53	0.0
5.81	82.57	-18.45	0.0
6.49	81.79	-12.79	0.0
8.26	83.14	-19.88	0.0
6.15	82.16	-18.02	0.0
6.26	81.4	-27.73	0.0
6.8	83.49	-30.0	0.0
8.68	83.01	-23.8	0.0
10.05	84.07	-13.82	0.0
7.25	82.94	-8.17	0.0
6.82	82.97	-7.75	0.0
7.7	83.04	-13.75	0.0
5.98	82.32	-10.82	0.0
6.53	84.0	-19.63	0.0
2.3	83.47	-21.09	0.0
4.66	84.75	-14.47	0.0
6.99	83.52	-13.82	0.0
6.29	83.56	-19.44	0.0
7.86	85.24	-13.47	0.0
6.69	84.78	-3.14	0.0
6.07	84.38	-13.79	0.0
6.37	84.01	-10.02	0.0
5.44	82.59	-14.78	0.0
8.2	82.87	-11.99	0.0
6.5	81.65	-19.02	0.0
9.7	82.0	-15.42	0.0
6.98	80.83	-9.77	0.0
9.41	82.31	-9.73	0.0
7.58	82.38	-9.16	0.0
7.94	81.47	-14.66	0.0
7.54	83.31	-5.9	0.0
7.22	80.82	-17.54	0.0
8.42	84.43	-13.28	0.0
5.99	82.61	-13.34	0.0
10.41	83.42	0.27	0.0
8.29	84.07	-6.36	0.0
8.53	82.47	-12.22	0.0
6.71	82.37	-14.09	0.0
6.81	81.65	-15.46	0.0
7.73	82.48	-15.43	0.0
7.41	83.05	-8.3	0.0
7.09	83.69	-13.96	0.0
8.13	82.02	-8.9	0.0
8.72	83.72	-18.06	0.0
6.59	82.67	-15.65	0.0
6.69	82.16	-13.63	0.0
5.34	83.41	-8.22	0.0
4.79	82.37	-22.03	0.0
5.32	83.99	-10.61	0.0
8.89	82.44	-16.35	0.0
8.7	82.61	-19.43	0.0
8.67	83.84	-21.02	0.0
9.31	86.6	-7.75	0.0
9.09	82.48	-0.26	0.0
6.44	83.31	-5.04	0.0
4.44	84.26	-23.14	0.0
6.11	83.72	-3.48	0.0
3.31	83.02	-15.09	0.0
4.63	83.37	-9.29	0.0
7.16	82.88	-6.81	0.0
4.87	79.48	-15.01	0.0
8.98	85.13	-11.91	0.0
5.08	83.76	-12.14	0.0
5.51	83.91	-10.2	0.0
5.48	82.47	-12.83	0.0
7.49	83.58	-4.74	0.0
2.93	83.36	-11.86	0.0
5.82	82.28	-17.62	0.0
5.66	84.34	-12.07	0.0
3.69	82.27	-18.55	0.0
3.17	82.15	-11.64	0.0
4.71	83.88	-12.93	0.0
5.78	85.69	-8.34	0.0
3.31	84.57	-8.78	0.0
5.52	84.9	-9.51	0.0
3.5	86.12	-18.05	0.0
4.11	83.91	-20.75	0.0
10.38	87.43	-12.99	0.0
6.11	85.68	-16.5	0.0
4.71	85.56	-14.38	0.0
5.94	85.64	-10.98	0.0
5.82	85.49	-11.9	0.0
5.67	85.62	-25.7	0.0
5.98	85.88	-13.86	0.0
4.86	86.01	-19.99	0.0
4.79	84.61	-25.98	0.0
4.49	86.84	-20.17	0.0
6.91	87.45	-16.92	0.0
6.66	86.49	-15.51	0.0
6.31	86.63	-8.66	0.0
5.02	87.04	-12.8	0.0
8.69	87.87	-14.69	0.0
8.06	86.9	-15.16	0.0
4.62	86.04	-22.68	0.0
6.88	87.89	-15.57	0.0
8.01	86.23	-16.24	0.0
8.07	87.34	-17.28	0.0
5.61	87.84	-7.33	0.0
5.88	87.11	-11.12	0.0
6.14	87.75	-15.28	0.0
4.58	87.93	-11.8	0.0
7.07	88.66	-13.01	0.0
5.87	87.25	-16.67	0.0
6.14	86.74	-12.12	0.0
8.95	87.52	-12.62	0.0
4.57	87.78	-14.45	0.0
5.42	86.61	-10.83	0.0
5.17	87.99	-16.26	0.0
7.14	87.72	-14.1	0.0
7.2	86.83	-11.04	0.0
4.1	88.88	-26.19	0.0
5.07	88.44	-32.07	0.0
5.56	88.02	-24.42	0.0
4.93	87.79	-10.27	0.0
6.57	89.58	-23.47	0.0
4.87	89.72	-13.8	0.0
5.59	88.16	-22.24	0.0
1.21	86.18	-8.5	0.0
3.11	88.31	-12.66	0.0
2.62	88.09	-2.5	0.0
0.91	87.52	0.81	0.0
8.22	85.47	-13.57	0.0
2.33	88.01	-6.99	0.0
3.8	88.83	-5.32	0.0
3.05	89.11	-9.38	0.0
3.42	89.11	-5.49	0.0
4.0	88.85	-6.75	0.0
2.42	87.96	-7.73	0.0
2.36	89.15	-1.74	0.0
1.87	87.03	-7.54	0.0
3.42	89.58	-6.49	0.0
4.13	88.71	-8.44	0.0
4.54	90.16	-5.25	0.0
3.57	89.5	-4.21	0.0
3.66	88.3	-2.3	0.0
4.16	89.82	0.74	0.0
3.19	90.22	-7.19	0.0
4.02	89.25	-4.21	0.0
4.46	89.89	-4.66	0.0
3.74	90.38	-7.11	0.0
3.5	89.89	-12.08	0.0
3.01	89.41	-19.34	0.0
3.34	90.45	-7.13	0.0
3.2	90.27	3.27	0.0
2.97	91.01	-5.78	0.0
4.92	89.39	-5.08	0.0
0.68	91.65	-7.91	0.0
2.77	90.06	-16.69	0.0
3.01	91.06	-0.17	0.0
1.67	88.4	-3.38	0.0
7.66	87.36	-6.74	0.0
6.34	88.68	-6.68	0.0
5.38	93.05	-8.42	0.0
1.28	90.09	-11.03	0.0
3.55	90.74	-10.96	0.0
5.3	90.84	-13.14	0.0
3.8	90.19	-13.49	0.0
3.98	90.25	-13.57	0.0
4.32	90.97	-12.96	0.0
3.5	91.23	-11.59	0.0
3.46	90.91	-9.3	0.0
1.93	90.92	-9.81	0.0
2.51	91.38	-4.03	0.0
1.46	90.28	-2.92	0.0
1.86	90.85	-6.4	0.0
3.35	91.31	-7.45	0.0
5.21	92.28	-13.52	0.0
2.56	90.61	-11.3	0.0
1.72	90.92	-13.32	0.0
3.33	91.52	-10.48	0.0
1.83	90.28	-5.99	0.0
1.93	90.34	-0.87	0.0
0.55	90.74	3.93	0.0
4.31	89.17	-12.39	0.0
1.38	90.77	-4.95	0.0
1.98	91.62	-2.78	0.0
2.2	91.4	-11.52	0.0
1.19	89.94	-4.61	0.0
2.45	90.96	-5.94	0.0
2.54	91.9	-8.84	0.0
2.4	91.58	-5.96	0.0
-0.69	91.85	-9.09	0.0
1.73	92.09	-9.85	0.0
1.84	92.43	-9.25	0.0
0.68	92.16	-7.43	0.0
7.77	88.93	-7.22	0.0
4.27	91.61	-7.29	0.0
3.91	92.46	-16.76	0.0
1.96	93.25	-9.03	0.0
1.16	92.71	-8.78	0.0
-0.1	92.99	-11.78	0.0
0.28	93.37	-3.12	0.0
4.61	91.55	-10.3	0.0
2.79	94.58	-11.18	0.0
1.25	94.88	-16.0	0.0
2.06	92.84	-16.48	0.0
1.59	92.92	-9.63	0.0
2.12	92.38	-0.11	0.0
1.57	93.22	1.39	0.0
2.61	94.66	-4.07	0.0
2.68	93.12	-10.91	0.0
1.06	93.3	-7.46	0.0
-0.42	93.73	-6.41	0.0
0.43	93.38	-10.09	0.0
0.99	93.71	-3.1	0.0
-0.78	93.51	-9.87	0.0
-2.14	93.98	-8.93	0.0
-1.37	93.05	-6.64	0.0
1.87	94.02	-10.34	0.0
-1.14	93.51	-8.75	0.0
1.03	94.68	-11.94	0.0
0.14	93.85	-4.17	0.0
-1.43	94.2	-8.85	0.0
0.74	94.49	-8.53	0.0
-0.99	95.3	-9.21	0.0
-0.6	95.78	-10.91	0.0
0.56	94.99	-10.25	0.0
-1.62	94.92	-14.47	0.0
-2.03	95.64	-7.01	0.0
-0.39	94.92	-14.1	0.0
1.69	95.69	-17.74	0.0
-1.3	94.68	-12.9	0.0
-1.44	94.56	-11.63	0.0
-1.95	95.1	-10.47	0.0
-2.9	94.95	-5.28	0.0
-1.99	94.89	-11.71	0.0
-3.56	95.92	-5.21	0.0
-3.76	95.59	-7.12	0.0
-2.2	94.53	-5.7	0.0
-3.19	95.6	-10.98	0.0
-2.48	95.17	-13.13	0.0
-2.52	95.51	-8.69	0.0
-1.94	95.46	-11.62	0.0
-2.35	95.58	-6.7	0.0
-2.45	95.94	-7.35	0.0
-1.86	95.95	-7.76	0.0
-2.44	95.92	-10.18	0.0
-1.57	97.75	-9.15	0.0
-0.25	94.16	-5.84	0.0
-4.21	97.26	-2.76	0.0
-2.96	95.78	-12.43	0.0
-2.59	96.07	-6.01	0.0
-0.46	98.76	-12.84	0.0
-0.42	95.45	-0.61	0.0
-1.32	94.75	-4.95	0.0
-2.91	97.93	-14.87	0.0
-3.41	97.59	-14.56	0.0
-2.24	97.77	-11.4	0.0
-3.3	97.7	-9.06	0.0
-2.97	97.6	-9.26	0.0
-2.51	98.27	-5.98	0.0
-1.64	95.77	-16.5	0.0
-2.64	97.66	-15.0	0.0
-3.41	97.72	-11.66	0.0
-3.8	97.65	-8.15	0.0
-2.7	99.88	-10.41	0.0
-2.79	98.9	-6.95	0.0
-2.82	99.09	-11.13	0.0
-3.08	98.84	-14.77	0.0
-3.37	98.72	-17.52	0.0
-3.37	97.79	-13.59	0.0
-1.88	97.13	-27.96	0.0
-2.17	97.2	-12.51	0.0
-1.85	97.9	-7.54	0.0
-3.34	98.49	-10.81	0.0
-3.26	97.77	-5.43	0.0
-2.58	98.55	-8.82	0.0
-2.99	97.47	-8.97	0.0
-3.08	97.31	-10.27	0.0
-3.12	98.22	-6.28	0.0
-1.94	99.53	-4.79	0.0
-2.66	98.57	-10.92	0.0
-2.76	98.32	-15.59	0.0
-0.67	97.35	-12.07	0.0
1.08	98.83	-18.43	0.0
1.48	98.21	-17.09	0.0
1.22	97.0	-15.25	0.0
3.37	96.65	-9.77	0.0
0.39	96.89	-21.26	0.0
0.16	97.19	-17.5	0.0
-0.16	97.57	-23.34	0.0
-1.06	97.81	-16.06	0.0
-1.14	97.17	-8.97	0.0
1.23	97.84	-11.8	0.0
1.48	96.12	-6.14	0.0
0.76	98.07	-9.04	0.0
0.16	97.83	-6.42	0.0
-2.35	96.86	-7.67	0.0
-0.51	97.39	-14.98	0.0
-0.13	98.18	-11.36	0.0
-0.06	98.51	-14.43	0.0
-0.44	98.65	-6.87	0.0
-0.31	97.98	-11.93	0.0
0.46	97.52	-13.48	0.0
-1.97	98.94	-17.05	0.0
-1.32	98.48	-16.95	0.0
-0.32	98.74	-20.31	0.0
-1.08	99.27	-10.81	0.0
-0.81	98.3	-12.33	0.0
0.27	100.02	-12.85	0.0
-1.84	99.03	-11.24	0.0
-1.18	98.98	-8.25	0.0
-0.85	98.93	-13.9	0.0
-0.53	99.58	-6.85	0.0
-0.75	98.41	-13.52	0.0
-1.09	99.29	-12.23	0.0
-1.05	99.36	-12.33	0.0
-1.77	98.76	-10.17	0.0
-3.69	98.8	-10.82	0.0
-2.74	99.78	-14.92	0.0
1.19	99.11	-12.0	0.0
-2.36	100.47	-4.66	0.0
-3.46	98.85	-22.8	0.0
-1.74	100.86	-15.34	0.0
-1.31	100.06	-21.33	0.0
0.69	100.91	-20.89	0.0
-0.4	99.97	-15.41	0.0
-1.67	100.46	-10.17	0.0
-0.45	99.63	-18.67	0.0
-1.48	99.84	-14.74	0.0
-2.48	99.78	-11.87	0.0
-1.32	100.26	-12.11	0.0
-2.4	101.07	-10.18	0.0
-2.94	102.11	-7.14	0.0
-3.24	100.51	-16.29	0.0
-2.61	101.03	-12.75	0.0
-1.81	101.18	-14.29	0.0
-1.38	100.86	-12.2	0.0
-2.84	100.25	-8.72	0.0
-2.44	100.78	-6.13	0.0
-1.26	102.56	-10.03	0.0
-1.12	100.92	-13.64	0.0
-4.09	101.08	-15.82	0.0
-1.72	101.4	-15.53	0.0
-1.21	102.25	-7.23	0.0
-1.08	102.02	-12.4	0.0
-0.66	102.72	-11.09	0.0
-2.45	101.97	-15.77	0.0
-1.28	101.9	-11.89	0.0
-1.96	102.87	-11.46	0.0
-1.98	101.78	-14.55	0.0
-4.16	100.59	-14.67	0.0
-1.71	104.22	-21.21	0.0
-1.75	102.79	-15.89	0.0
-5.87	101.37	-10.18	0.0
-5.14	103.02	-22.21	0.0
-2.37	101.89	-19.11	0.0
-3.88	100.95	-10.73	0.0
1.11	99.61	-24.12	0.0
-2.86	101.34	-8.21	0.0
-3.77	102.91	-12.35	0.0
-2.95	101.87	-12.14	0.0
-3.34	102.58	-6.98	0.0
-3.13	103.94	-5.0	0.0
-1.42	104.1	-12.54	0.0
-2.12	104.22	-8.74	0.0
-3.12	103.52	-8.85	0.0
-0.56	104.66	-10.79	0.0
-2.32	103.87	-7.78	0.0
-2.55	104.37	-16.77	0.0
-2.75	102.74	-9.11	0.0
-4.05	103.43	-3.67	0.0
-3.57	103.1	-7.99	0.0
-4.44	102.91	-5.88	0.0
-2.45	101.85	-17.59	0.0
-6.9	103.11	-9.56	0.0
-3.25	102.84	-6.63	0.0
-4.85	104.82	-16.03	0.0
-5.93	103.4	-11.62	0.0
-3.95	104.54	-17.77	0.0
-5.09	104.89	-15.03	0.0
-4.78	104.73	-12.83	0.0
-4.83	103.11	-12.89	0.0
-4.58	102.85	-9.9	0.0
-3.07	103.32	-6.34	0.0
-2.97	103.62	-12.91	0.0
-2.82	105.67	-12.17	0.0
-2.42	105.09	-15.11	0.0
-0.68	103.87	-17.72	0.0
-3.86	104.64	-12.43	0.0
-3.51	103.5	-5.59	0.0
-3.78	104.3	-7.89	0.0
-5.21	104.37	-5.69	0.0
-2.7	101.79	-12.91	0.0
-3.93	104.41	-10.39	0.0
-3.35	104.56	-11.88	0.0
-3.92	105.23	-5.18	0.0
-5.33	104.52	-9.96	0.0
-1.85	101.76	-18.81	0.0
-3.13	104.85	-12.78	0.0
-3.79	104.4	-14.83	0.0
-2.18	106.5	-14.62	0.0
-3.32	104.49	-16.05	0.0
-4.79	104.25	-11.54	0.0
-0.52	103.98	-13.1	0.0
-6.3	105.65	-8.9	0.0
-4.23	105.54	-8.86	0.0
-3.83	106.31	-8.47	0.0
-6.57	106.84	-11.87	0.0
-4.03	105.92	-12.72	0.0
-5.03	105.82	-6.7	0.0
-4.51	103.15	-10.56	0.0
-5.76	105.07	-8.6	0.0
-3.16	106.93	1.68	0.0
-6.4	104.85	-5.1	0.0
-6.47	106.68	-3.72	0.0
-4.24	105.46	-5.19	0.0
-3.24	106.57	-9.07	0.0
-7.91	105.59	-16.64	0.0
-7.96	104.37	-14.4	0.0
-7.47	106.0	-10.54	0.0
-9.27	105.59	-7.81	0.0
-7.57	105.13	-12.76	0.0
-8.09	105.87	-12.24	0.0
-7.76	105.35	-12.84	0.0
-9.93	105.92	-14.32	0.0
-8.69	104.64	-16.81	0.0
-6.08	105.64	-12.43	0.0
-7.55	106.54	-4.38	0.0
-8.41	106.23	-11.17	0.0
-5.23	104.92	-10.61	0.0
-7.41	106.03	-8.86	0.0
-6.52	106.75	-10.94	0.0
-7.59	105.12	-12.34	0.0
-9.29	106.54	-15.08	0.0
-9.4	105.18	-10.12	0.0
-8.64	106.05	-12.24	0.0
-11.47	110.25	-18.58	0.0
-6.01	106.16	-6.26	0.0
-6.48	107.68	-11.44	0.0
-6.44	108.57	-20.27	0.0
-6.89	107.21	-21.87	0.0
-8.62	106.83	-9.88	0.0
-8.64	107.5	-7.41	0.0
-7.91	108.42	-9.19	0.0
-8.29	107.83	-11.01	0.0
-7.78	108.13	-18.71	0.0
-8.32	109.23	-16.27	0.0
-8.68	109.83	-6.55	0.0
-9.09	108.69	-10.63	0.0
-8.15	108.46	-11.38	0.0
-10.37	107.74	-22.38	1.0
-10.26	110.56	-15.7	1.0
-7.63	109.26	-23.43	1.0
-7.99	108.76	-12.86	1.0
-9.2	109.61	-7.6	1.0
-10.25	108.25	-8.0	1.0
-10.72	109.45	-15.82	1.0
-7.44	110.06	-7.83	1.0
-9.45	109.23	-6.48	1.0
-9.5	109.49	-13.21	1.0
-8.96	110.02	-8.43	1.0
-10.31	109.24	-11.95	1.0
-9.14	110.41	-13.19	1.0
-9.79	110.68	-7.88	1.0
-7.16	109.32	-11.18	1.0
-8.93	108.88	-7.28	1.0
-10.42	109.99	-7.24	1.0
-12.83	108.88	-8.49	1.0
-8.6	108.65	-5.51	1.0
-11.74	109.64	-9.99	1.0
-9.34	112.11	-6.85	1.0
-10.39	110.52	-16.55	1.0
-8.07	111.02	-12.81	1.0
-7.05	111.72	-15.43	1.0
0.89	108.09	-2.33	1.0
7.82	105.51	-4.52	1.0
14.24	106.62	-13.92	1.0
15.31	105.65	-13.23	1.0
17.23	103.8	-13.36	1.0
18.05	104.55	-15.6	1.0
17.82	104.28	-12.22	1.0
18.78	104.93	-11.41	1.0
19.07	105.47	-20.64	1.0
20.24	102.51	-7.8	1.0
19.83	101.36	-5.72	1.0
22.7	101.26	-23.31	1.0
22.99	102.33	-25.6	1.0
20.42	102.21	-17.75	1.0
21.99	100.35	-14.1	1.0
23.71	103.61	-13.8	1.0
24.23	103.78	-11.09	1.0
22.03	104.2	-11.95	1.0
25.31	103.04	-8.65	1.0
27.28	102.78	-11.53	1.0
27.9	102.6	-8.03	1.0
29.55	102.69	-9.11	1.0
28.9	101.63	-10.28	1.0
29.35	101.63	-8.31	1.0
29.27	103.05	-3.22	1.0
29.25	102.13	-15.25	1.0
30.65	101.88	-7.11	1.0
28.15	102.85	-11.25	1.0
28.98	101.33	3.36	1.0
31.94	104.34	-18.07	1.0
31.06	102.19	-19.42	1.0
32.36	104.58	-13.68	1.0
30.38	102.52	-11.1	1.0
30.36	101.64	-9.36	1.0
31.21	102.72	-12.97	1.0
31.2	102.64	-7.81	1.0
30.76	103.25	-15.96	1.0
30.42	101.52	-6.39	1.0
30.83	101.35	-12.28	1.0
31.51	100.81	-8.01	1.0
31.43	102.33	-10.15	1.0
33.01	103.39	-19.72	1.0
31.99	102.7	-17.7	0.0
30.28	101.76	-15.87	0.0
30.67	102.92	-20.31	0.0
29.37	102.19	-21.4	0.0
31.34	102.85	-23.57	0.0
32.06	102.52	-16.76	0.0
30.18	102.49	-15.97	0.0
31.84	102.17	-13.47	0.0
30.19	101.22	-15.48	0.0
28.91	101.86	-12.49	0.0
31.11	103.68	-7.56	0.0
32.68	103.21	-16.06	0.0
29.5	102.35	-15.86	0.0
31.42	102.51	-15.15	0.0
32.36	103.62	-9.3	0.0
29.51	101.07	-9.94	0.0
31.24	104.68	-19.5	0.0
30.34	102.68	-9.57	0.0
33.06	100.52	-10.87	0.0
33.24	102.43	-26.0	0.0
33.29	103.63	-20.2	0.0
31.08	103.72	-26.05	0.0
29.99	103.42	-11.2	0.0
30.03	104.64	-9.67	0.0
33.36	104.25	-16.59	0.0
31.32	104.56	-16.03	0.0
31.98	104.28	-25.52	0.0
32.47	103.99	-21.73	0.0
31.64	103.02	-14.69	0.0
30.84	103.99	-10.98	0.0
31.27	103.55	-8.36	0.0
29.92	104.69	-17.89	0.0
29.98	104.37	-13.89	0.0
34.63	103.89	-17.47	0.0
27.86	103.81	-23.16	0.0
30.24	103.29	-16.91	0.0
32.4	103.46	-21.5	0.0
30.56	103.08	-18.39	0.0
30.32	104.27	-16.31	0.0
27.83	103.03	-12.58	0.0
27.83	102.81	-14.99	0.0
30.58	104.84	-15.37	0.0
30.35	105.4	-16.05	0.0
31.34	103.59	-20.51	0.0
30.06	104.13	-17.38	0.0
30.82	103.81	-13.98	0.0
29.73	103.47	-19.54	0.0
30.41	103.46	-14.86	0.0
31.88	104.81	-10.59	0.0
29.23	103.85	-12.62	0.0
29.77	104.4	-15.13	0.0
29.91	103.38	-23.82	0.0
32.84	102.36	-9.92	0.0
31.15	104.36	-15.01	0.0
29.58	105.24	-25.15	0.0
29.98	105.02	-18.71	0.0
30.56	104.06	-20.24	0.0
28.84	103.52	-13.81	0.0
29.66	104.65	-17.17	0.0
27.55	104.78	-17.75	0.0
28.97	104.98	-14.1	0.0
30.16	103.97	-14.53	0.0
29.14	104.77	-16.95	0.0
32.07	104.79	-16.13	0.0
29.73	104.5	-16.56	0.0
30.39	106.04	-9.01	0.0
28.11	104.24	-22.93	0.0
27.17	104.15	-22.47	0.0
29.26	106.06	-20.75	0.0
27.75	105.89	-11.76	0.0
29.66	105.67	-17.8	0.0
27.89	105.53	-16.18	0.0
26.35	106.82	-16.21	0.0
28.26	105.67	-16.0	0.0
27.31	105.86	-23.56	0.0
26.89	106.18	-20.21	0.0
26.84	105.38	-17.08	0.0
28.36	106.93	-16.17	0.0
27.94	105.4	-15.34	0.0
28.99	105.96	-10.78	0.0
26.74	106.41	-20.85	0.0
27.74	107.22	-23.11	0.0
28.88	107.11	-14.78	0.0
28.21	107.09	-6.94	0.0
28.45	107.66	-16.37	0.0
26.98	107.38	-19.54	0.0
27.97	107.1	-15.47	0.0
26.4	106.74	-17.32	0.0
26.77	106.35	-14.48	0.0
30.68	107.79	-19.31	0.0
26.69	106.69	-23.0	0.0
29.19	107.49	-17.5	0.0
29.63	107.01	-12.65	0.0
27.18	108.49	-17.39	0.0
28.49	108.26	-25.8	0.0
27.02	108.07	-16.5	0.0
24.11	108.1	-23.39	0.0
27.96	108.2	-22.93	0.0
25.64	108.89	-21.59	0.0
26.03	108.54	-19.72	0.0
27.36	109.27	-22.58	0.0
27.54	109.82	-23.07	0.0
27.67	111.76	-16.07	0.0
28.29	110.1	-19.22	0.0
29.16	109.74	-21.69	0.0
26.55	108.11	-13.42	0.0
26.88	109.59	-17.15	0.0
27.46	109.93	-18.79	0.0
25.96	109.36	-18.58	0.0
25.6	110.19	-19.18	0.0
26.78	109.58	-15.16	0.0
