x	n	u	Events
-17.79	57.92	10.9	1.0
-16.47	58.0	5.29	1.0
-18.52	56.74	8.07	1.0
-17.02	56.38	6.46	1.0
-15.34	56.57	12.45	1.0
-16.69	57.18	5.84	1.0
-14.51	56.43	2.1	1.0
-15.22	56.1	9.79	1.0
-14.16	57.25	6.56	1.0
-14.08	56.22	10.77	1.0
-12.7	55.92	7.08	1.0
-13.82	54.97	10.91	1.0
-16.12	56.51	3.43	1.0
-10.11	56.75	9.94	0.0
-15.06	56.46	10.76	0.0
-13.29	57.99	2.84	0.0
-14.42	57.06	5.64	0.0
-15.63	57.79	11.58	0.0
-14.05	57.77	10.82	0.0
-14.33	56.99	9.1	0.0
-14.4	57.57	4.77	0.0
-15.54	58.14	8.79	0.0
-15.45	57.61	14.41	0.0
-15.29	57.64	10.68	0.0
-14.9	55.75	3.85	1.0
-14.79	57.32	5.52	1.0
-14.82	57.52	5.72	1.0
-15.98	57.6	8.4	1.0
-14.95	58.99	9.86	1.0
-15.73	57.3	7.63	1.0
-15.34	58.5	5.01	1.0
-15.23	57.75	1.79	1.0
-15.46	58.44	9.85	1.0
-16.38	58.34	10.09	1.0
-15.55	57.44	0.83	1.0
-13.85	57.51	1.09	1.0
-16.09	57.79	2.56	1.0
-13.34	58.13	4.14	1.0
-16.03	58.75	2.3	1.0
-15.41	57.73	1.97	1.0
-14.83	57.77	0.47	1.0
-15.88	58.11	6.35	1.0
-15.71	58.71	9.17	1.0
-13.92	57.83	-1.17	1.0
-16.16	57.5	3.95	1.0
-15.91	57.19	1.09	1.0
-14.96	57.85	5.85	1.0
-12.97	56.28	4.49	1.0
-17.54	56.71	-9.88	1.0
-10.7	61.34	5.49	1.0
-3.11	62.11	8.88	1.0
1.09	60.48	10.64	1.0
-0.34	63.47	4.01	1.0
1.64	63.85	-1.31	1.0
1.77	63.28	2.28	1.0
10.01	62.99	-2.78	1.0
5.83	61.6	4.99	1.0
3.93	62.13	12.37	1.0
5.82	59.51	6.42	1.0
6.06	60.84	8.49	1.0
7.75	62.05	10.04	1.0
12.06	57.52	3.78	1.0
13.15	63.4	4.76	1.0
12.7	59.1	-0.07	1.0
7.82	61.42	-2.2	1.0
5.64	60.15	4.53	1.0
8.34	59.82	5.3	1.0
7.43	60.11	10.41	1.0
7.59	60.81	4.03	1.0
7.4	61.0	4.56	1.0
6.78	60.55	6.26	1.0
7.66	60.08	8.23	1.0
7.17	61.67	5.49	1.0
8.81	60.11	5.98	1.0
6.82	59.37	7.73	1.0
8.01	59.63	10.14	1.0
5.99	58.86	12.13	0.0
5.77	60.78	0.28	0.0
6.29	59.89	4.85	0.0
4.18	60.07	-2.32	0.0
5.92	61.56	1.27	0.0
10.53	58.87	-1.65	0.0
6.22	60.53	8.85	0.0
6.77	60.26	4.73	0.0
4.94	60.73	7.12	0.0
5.53	59.45	-0.38	0.0
3.81	60.77	4.14	0.0
6.63	60.9	2.45	0.0
6.2	61.43	1.18	0.0
10.1	62.89	1.58	0.0
6.72	60.73	0.61	0.0
7.41	61.17	1.75	0.0
4.68	61.59	4.96	0.0
4.89	61.1	1.07	0.0
5.14	61.77	5.93	0.0
5.61	61.88	4.61	0.0
5.98	60.66	2.19	0.0
3.16	60.95	7.26	0.0
5.03	60.76	-1.37	0.0
6.01	61.22	2.54	0.0
10.25	60.16	10.33	0.0
7.13	62.36	0.16	0.0
4.94	60.11	6.16	0.0
4.96	61.29	-6.17	0.0
1.97	58.71	-2.09	0.0
7.1	60.5	-3.91	0.0
6.07	60.17	3.14	0.0
5.42	60.73	1.99	0.0
4.98	58.88	-3.24	0.0
8.16	61.28	11.1	0.0
4.17	60.18	8.92	0.0
5.62	60.58	12.83	0.0
7.41	59.88	-6.44	0.0
5.06	58.69	1.34	0.0
3.57	58.39	4.76	0.0
5.11	59.0	14.13	0.0
5.88	60.44	7.0	0.0
4.95	60.61	3.06	0.0
6.98	59.75	11.87	0.0
5.88	60.67	6.17	0.0
7.72	60.12	1.03	0.0
6.75	60.49	3.99	0.0
5.55	57.57	8.8	0.0
5.07	59.63	4.06	0.0
2.73	58.39	-0.16	0.0
4.91	61.4	7.94	0.0
4.61	60.18	2.82	0.0
4.91	60.09	6.46	0.0
3.69	61.28	2.73	0.0
2.77	59.23	-1.17	0.0
5.65	59.76	10.82	0.0
5.08	59.42	9.44	0.0
4.7	60.59	3.93	0.0
5.26	59.6	4.08	0.0
3.59	57.05	1.22	0.0
3.14	60.09	5.38	0.0
4.25	61.62	12.52	0.0
3.49	60.14	6.86	0.0
3.2	59.9	2.25	0.0
4.21	60.4	4.29	0.0
5.78	59.97	7.89	0.0
8.71	57.86	14.97	0.0
3.06	55.88	5.49	0.0
3.79	55.2	5.79	0.0
3.75	57.17	8.52	0.0
6.0	56.43	9.08	0.0
3.83	54.98	7.82	0.0
5.23	56.53	4.56	0.0
4.95	53.77	7.28	0.0
4.8	57.34	11.92	0.0
3.83	56.21	9.73	0.0
4.9	56.99	13.44	0.0
5.33	56.11	10.98	0.0
5.29	55.22	4.0	0.0
3.6	55.23	1.55	0.0
4.07	55.68	-1.02	0.0
3.66	55.75	1.1	0.0
3.95	56.11	6.2	0.0
5.59	57.23	2.42	0.0
3.4	54.74	-0.92	0.0
3.7	55.31	10.97	0.0
4.81	56.57	6.87	0.0
4.47	54.93	6.82	0.0
5.3	55.93	-0.97	0.0
4.95	54.83	2.85	0.0
4.83	58.74	8.87	0.0
4.07	59.93	15.2	0.0
5.89	57.59	7.79	0.0
4.54	57.46	5.57	0.0
3.02	55.82	3.85	0.0
3.66	54.81	-0.07	0.0
3.51	55.48	2.03	0.0
3.3	56.97	0.67	0.0
3.18	56.56	-0.18	0.0
2.83	56.36	0.85	0.0
3.98	56.43	4.38	0.0
4.56	55.79	4.45	0.0
3.27	58.35	9.34	0.0
3.18	57.65	6.71	0.0
4.77	58.26	6.27	0.0
1.51	56.52	3.2	0.0
2.21	57.88	4.68	0.0
2.94	58.04	-6.47	0.0
3.68	57.12	0.69	0.0
0.06	58.12	4.43	0.0
3.45	57.32	-2.29	0.0
2.26	58.29	2.54	0.0
1.5	58.1	8.45	0.0
1.55	58.63	5.59	0.0
0.89	57.56	3.9	0.0
-1.61	58.78	3.58	0.0
-0.85	58.5	6.03	0.0
5.24	57.15	2.05	0.0
3.5	56.74	-1.46	0.0
0.36	57.75	-1.02	0.0
1.39	58.14	-0.31	0.0
0.37	57.9	0.36	0.0
0.78	58.59	-0.59	0.0
-0.82	58.19	4.59	0.0
-0.56	61.05	2.07	0.0
1.39	56.44	-5.58	0.0
-0.08	59.88	0.53	0.0
1.27	57.82	-7.36	0.0
2.0	60.05	2.85	0.0
1.7	58.88	-0.88	0.0
0.65	59.42	1.5	0.0
-0.02	58.35	-2.11	0.0
0.53	57.94	-5.0	0.0
0.2	59.2	1.34	0.0
-0.23	59.07	-4.44	0.0
1.12	59.2	0.17	0.0
0.48	59.34	4.38	0.0
0.92	60.17	-5.65	0.0
-0.22	60.51	-5.67	0.0
0.81	59.76	-1.98	0.0
-2.6	60.2	-7.4	0.0
0.17	59.29	1.88	0.0
-1.25	59.99	-4.41	0.0
-2.05	59.47	-4.1	0.0
-0.97	60.05	1.36	0.0
0.65	60.18	-1.32	0.0
0.71	61.94	-5.21	0.0
-2.81	57.97	-4.0	0.0
-0.65	59.39	-4.28	0.0
-0.96	60.62	-4.03	0.0
-1.33	58.98	-1.5	0.0
-0.84	59.36	-1.66	0.0
-0.72	59.34	-0.39	0.0
-0.07	60.95	9.62	0.0
-2.59	61.32	-1.66	0.0
-1.43	60.23	-4.7	0.0
-0.33	60.21	-0.41	0.0
-1.1	61.12	2.42	0.0
-1.0	61.03	2.39	0.0
0.54	60.33	-2.62	0.0
4.06	62.27	-5.27	0.0
2.81	60.06	-8.67	0.0
3.37	64.31	-4.78	0.0
-1.33	60.87	-4.54	0.0
-0.76	61.39	-0.94	0.0
-0.98	59.88	-4.54	0.0
-2.62	61.95	1.14	0.0
-0.22	61.8	-2.46	0.0
-0.79	60.22	-3.16	0.0
-0.1	61.92	-0.84	0.0
-1.73	62.92	-1.33	0.0
-1.06	61.36	-2.61	0.0
-1.01	60.78	-3.02	0.0
-2.25	61.54	-3.42	0.0
-1.71	62.86	-0.75	0.0
-4.22	63.68	-0.04	0.0
-1.83	61.73	-4.49	0.0
-1.04	62.92	-1.3	0.0
-0.9	62.36	-3.05	0.0
-3.14	61.58	-2.27	0.0
-1.93	62.11	-0.1	0.0
-3.51	62.1	0.78	0.0
-2.93	62.52	-0.67	0.0
-1.75	62.83	-0.38	0.0
-2.67	62.53	-0.64	0.0
-0.44	64.66	-10.35	0.0
0.47	63.43	-2.36	0.0
-0.54	65.31	1.86	0.0
-2.11	61.93	-1.19	0.0
-2.13	62.75	-3.17	0.0
-2.8	62.61	2.18	0.0
-2.81	63.3	0.79	0.0
-2.54	62.78	0.76	0.0
-2.97	62.96	3.52	0.0
-1.28	64.99	6.06	0.0
-3.94	65.11	6.73	0.0
-0.35	65.36	-0.42	0.0
-3.16	63.07	-4.84	0.0
-4.58	64.17	-0.86	0.0
-3.03	64.14	0.14	0.0
-4.12	64.25	-1.34	0.0
-3.22	63.93	-0.25	0.0
-2.4	63.4	2.95	0.0
-1.81	64.98	-0.45	0.0
-3.72	62.73	-4.8	0.0
-1.56	62.99	-4.48	0.0
-2.3	64.91	-1.15	0.0
-3.64	66.18	2.81	0.0
-4.7	65.38	2.7	0.0
-3.32	65.03	-0.19	0.0
-4.38	65.94	0.39	0.0
-5.2	64.2	-4.12	0.0
-3.66	64.63	-1.82	0.0
-4.33	65.5	0.09	0.0
-4.61	66.15	-3.7	0.0
-5.93	66.11	-2.08	0.0
-3.02	66.4	-2.67	0.0
-3.55	65.88	-1.09	0.0
-3.38	66.36	-2.53	0.0
-2.98	66.22	-0.02	0.0
0.52	64.45	-1.53	0.0
-1.5	64.95	2.1	0.0
-5.77	65.22	-4.64	0.0
-4.97	65.28	-6.07	0.0
-2.98	65.59	-6.49	0.0
-2.66	65.74	-1.01	0.0
-2.22	66.88	-4.84	0.0
-4.17	66.05	0.83	0.0
-4.45	67.13	0.63	0.0
-4.19	69.56	0.99	0.0
-4.78	67.65	-2.19	0.0
-4.16	66.22	-2.4	0.0
-4.43	65.73	-2.25	0.0
-4.16	66.25	-1.62	0.0
-4.12	66.16	-0.99	0.0
-2.97	67.05	-3.19	0.0
-3.22	66.99	-4.86	0.0
-5.14	67.44	2.05	0.0
-3.75	67.77	-4.52	0.0
-4.08	66.09	4.81	0.0
-4.48	66.41	-0.84	0.0
-5.49	67.56	2.73	0.0
-5.41	67.32	-4.06	0.0
-2.13	68.11	-2.11	0.0
-4.78	68.13	3.45	0.0
-2.75	65.39	0.26	0.0
-2.49	67.83	-6.04	0.0
-2.7	69.93	-1.85	0.0
-2.94	68.75	0.41	0.0
-5.79	67.44	-0.75	0.0
-5.04	69.22	1.1	0.0
-6.87	68.1	3.44	0.0
-6.89	67.93	0.72	0.0
-5.22	68.26	-3.15	0.0
-5.51	68.46	-2.31	0.0
-6.36	68.74	-1.81	0.0
-6.91	68.99	4.61	0.0
-5.99	68.13	3.23	0.0
-4.92	71.2	4.66	0.0
-7.25	70.04	-2.09	0.0
-6.21	69.01	2.1	0.0
-5.97	69.18	5.14	0.0
-6.53	68.87	2.1	0.0
-6.73	70.72	2.18	0.0
-6.94	70.24	3.85	0.0
-6.75	69.62	0.22	0.0
-3.81	69.74	4.99	0.0
-1.0	70.15	6.26	0.0
-0.79	69.61	5.89	0.0
-3.41	68.64	3.55	0.0
-4.03	68.75	-1.2	0.0
-7.58	71.01	-1.59	0.0
-7.76	71.76	0.46	0.0
-7.94	70.66	0.62	0.0
-6.06	71.73	3.71	0.0
-7.59	70.33	9.02	0.0
-2.11	66.09	8.6	0.0
-5.58	70.94	0.76	0.0
-4.64	69.29	6.61	0.0
-6.55	70.45	0.47	0.0
-6.95	70.95	-2.05	0.0
-5.57	71.03	-3.25	0.0
-6.25	71.92	1.04	0.0
-6.44	72.0	-1.04	0.0
-5.67	71.34	4.09	0.0
-5.32	71.07	-0.06	0.0
-0.9	70.16	2.85	0.0
-4.19	73.63	12.09	0.0
-6.18	73.64	5.45	0.0
-5.7	71.27	0.67	0.0
-4.99	73.27	9.84	0.0
-8.04	71.64	1.53	0.0
-7.25	73.59	3.22	0.0
-6.88	73.5	3.14	0.0
-5.31	73.59	4.01	0.0
-6.77	73.1	-0.46	0.0
-4.99	74.34	4.1	0.0
-5.32	74.02	2.89	0.0
-5.09	75.44	9.23	0.0
-4.86	74.81	1.75	0.0
-4.81	75.81	5.53	0.0
-0.64	75.92	6.23	0.0
-6.87	74.44	4.11	0.0
-5.57	72.61	0.8	0.0
-4.53	74.38	6.09	0.0
-4.16	74.11	2.59	0.0
-6.69	73.9	2.09	0.0
-5.82	73.26	-3.88	0.0
-6.79	73.15	0.56	0.0
-5.7	76.6	-0.96	0.0
-6.74	73.73	-3.42	0.0
-6.05	74.0	-1.15	0.0
-5.49	74.03	4.12	0.0
-9.39	75.22	2.59	0.0
-4.03	75.36	-1.94	0.0
-6.45	74.74	2.58	0.0
-3.59	74.31	-0.91	0.0
-8.97	78.65	-4.92	0.0
-7.72	77.68	-32.9	0.0
-7.15	76.11	-27.0	0.0
-7.25	76.92	-24.61	0.0
-7.47	77.44	-25.73	0.0
-7.45	77.34	-23.34	0.0
-7.66	76.23	-28.09	0.0
-6.24	76.87	-27.88	0.0
-6.62	75.71	-26.61	0.0
-5.7	77.69	-35.49	0.0
-4.84	76.82	-31.31	0.0
-7.59	77.34	-28.32	0.0
-7.4	78.12	-21.86	0.0
-7.43	77.44	-25.72	0.0
-9.07	76.49	-28.49	0.0
-8.05	77.85	-20.81	0.0
-8.0	78.16	-23.52	0.0
-7.76	76.61	-31.67	0.0
-7.73	77.62	-31.92	0.0
-6.81	76.44	-26.78	0.0
-4.19	76.73	-25.37	0.0
-5.28	76.32	-35.01	0.0
-7.39	77.33	-30.87	0.0
-6.59	77.19	-31.55	0.0
-7.31	77.38	-28.34	0.0
-6.71	75.46	-33.34	0.0
-7.31	77.22	-31.17	0.0
-7.15	77.09	-25.91	0.0
-6.81	76.85	-29.94	0.0
-6.73	76.95	-29.44	0.0
-5.06	78.16	-32.0	0.0
-7.56	77.67	-28.07	0.0
-6.4	77.33	-35.63	0.0
-5.79	78.05	-32.49	0.0
-6.91	76.52	-30.95	0.0
-7.4	76.49	-32.44	0.0
-8.72	76.98	-38.85	0.0
-8.06	77.94	-32.13	0.0
-5.61	77.74	-29.99	0.0
-6.4	77.98	-32.7	0.0
-7.38	76.23	-33.43	0.0
-6.94	77.58	-35.31	0.0
-7.86	78.91	-33.33	0.0
-9.07	78.18	-32.87	0.0
-9.05	78.23	-34.35	0.0
-9.22	78.61	-35.26	0.0
-8.84	77.39	-32.17	0.0
-9.54	79.03	-37.67	0.0
-9.04	78.88	-33.84	0.0
-6.3	78.96	-32.47	0.0
-5.52	78.93	-30.86	0.0
-5.46	79.67	-26.5	0.0
-7.17	78.32	-30.97	0.0
-8.01	78.2	-35.94	0.0
-5.22	80.7	-28.64	0.0
-9.14	80.61	-37.73	0.0
-10.17	78.02	-32.93	0.0
-10.05	79.72	-32.48	0.0
-9.76	80.05	-29.5	0.0
-7.07	80.53	-36.37	0.0
-10.49	79.02	-34.2	0.0
-10.94	78.32	-46.1	0.0
-11.31	80.5	-42.19	0.0
-10.12	77.86	-37.49	0.0
-6.63	78.62	-37.33	0.0
-10.05	78.58	-28.41	0.0
-8.87	79.48	-28.65	0.0
-8.43	79.98	-28.97	0.0
-10.89	77.92	-33.9	0.0
-11.06	81.83	-38.6	0.0
-12.13	80.33	-30.59	0.0
-9.83	78.79	-26.65	0.0
-10.75	79.45	-37.28	0.0
-10.16	79.5	-38.07	0.0
-9.3	81.4	-32.23	0.0
-10.75	80.77	-23.47	0.0
-10.3	80.7	-25.17	0.0
-10.28	80.07	-27.86	0.0
-11.78	80.0	-32.88	0.0
-9.56	80.4	-31.2	0.0
-10.26	80.6	-26.46	0.0
-8.54	81.15	-29.66	0.0
-11.21	79.06	-26.95	0.0
-9.13	80.69	-29.64	0.0
-11.54	79.81	-28.73	0.0
-10.54	80.53	-31.26	0.0
-10.75	80.96	-28.03	0.0
-10.39	79.98	-34.19	0.0
-10.19	82.37	-35.63	0.0
-11.33	80.35	-31.56	0.0
-9.72	81.83	-27.54	0.0
-12.83	80.27	-37.17	0.0
-10.17	79.6	-28.31	0.0
-10.49	81.59	-29.27	0.0
-12.19	80.4	-31.07	0.0
-10.17	81.63	-29.38	0.0
-11.22	83.28	-27.8	0.0
-11.62	80.28	-37.03	0.0
-15.15	80.01	-31.3	0.0
-11.83	82.08	-30.54	0.0
-13.26	81.08	-32.22	0.0
-11.73	80.49	-32.24	0.0
-13.73	81.04	-41.94	0.0
-13.25	81.62	-35.61	0.0
-12.66	82.11	-29.33	0.0
-10.13	81.68	-32.86	0.0
-9.61	81.92	-38.07	0.0
-10.0	82.79	-34.0	0.0
-12.93	83.43	-33.72	0.0
-11.42	82.54	-29.23	0.0
-11.12	83.11	-25.67	0.0
-14.83	79.85	-37.48	0.0
-13.02	82.44	-31.62	0.0
-14.7	80.64	-42.86	0.0
-14.01	82.16	-38.49	0.0
-15.21	81.22	-43.4	0.0
-12.63	80.83	-41.03	0.0
-13.09	83.21	-36.62	0.0
-12.98	81.97	-29.94	0.0
-14.47	82.06	-33.79	0.0
-13.53	81.03	-34.71	0.0
-12.94	83.46	-25.9	0.0
-15.3	82.26	-39.2	0.0
-13.82	80.07	-35.49	0.0
-13.09	81.81	-30.53	0.0
-13.35	83.46	-31.16	0.0
-16.41	82.02	-30.83	0.0
-14.33	83.25	-29.21	0.0
-14.94	80.99	-29.44	0.0
-16.06	82.22	-24.5	0.0
-13.35	82.98	-26.08	0.0
-15.16	82.27	-42.6	0.0
-16.83	81.9	-29.9	0.0
-13.16	82.33	-28.88	0.0
-14.32	84.31	-34.63	0.0
-15.98	83.75	-31.25	0.0
-13.09	83.71	-29.11	0.0
-15.46	84.22	-26.68	0.0
-13.21	82.43	-38.87	0.0
-14.86	82.84	-33.95	0.0
-12.43	81.63	-39.97	0.0
-16.51	80.46	-39.7	0.0
-16.19	82.51	-41.5	0.0
-13.21	82.69	-36.22	0.0
-13.56	81.68	-33.34	0.0
-15.55	82.41	-27.5	0.0
-15.94	81.83	-34.05	0.0
-10.47	83.8	-29.92	0.0
-12.93	83.64	-31.63	0.0
-16.71	82.46	-38.12	0.0
-12.45	84.71	-36.76	0.0
-12.04	82.64	-35.26	0.0
-12.59	83.74	-35.11	0.0
-15.23	82.65	-35.38	0.0
-15.04	82.41	-30.57	0.0
-15.34	82.01	-38.23	0.0
-14.68	82.84	-27.78	0.0
-13.33	84.61	-29.84	0.0
-14.34	82.14	-34.19	0.0
-15.04	82.06	-36.71	0.0
-13.21	81.6	-30.31	0.0
-15.11	84.12	-32.08	0.0
-16.61	81.23	-37.66	0.0
-16.3	82.61	-37.23	0.0
-15.21	82.94	-28.46	0.0
-11.12	84.66	-16.72	0.0
-18.32	82.97	-37.9	0.0
-18.05	82.91	-49.18	0.0
-13.82	83.11	-38.44	0.0
-15.9	83.63	-33.91	0.0
-14.52	85.54	-34.67	0.0
-15.21	85.22	-34.77	0.0
-16.7	85.65	-42.95	0.0
-13.56	80.95	-36.31	0.0
-17.03	84.32	-30.05	0.0
-19.5	83.73	-26.37	0.0
-21.36	82.34	-30.23	0.0
-13.73	86.11	-30.96	0.0
-19.91	83.97	-24.11	0.0
-17.45	84.6	-22.71	0.0
-18.09	84.33	-28.27	0.0
-17.14	85.24	-24.26	0.0
-17.09	84.72	-25.62	0.0
-18.27	85.28	-20.95	0.0
-15.87	86.53	-21.69	0.0
-18.54	84.14	-32.21	0.0
-17.87	84.79	-18.89	0.0
-18.44	83.4	-26.39	0.0
-17.0	84.71	-24.02	0.0
-17.64	85.8	-21.31	0.0
-17.74	84.25	-16.5	0.0
-17.33	85.16	-21.69	0.0
-16.96	84.77	-32.78	0.0
-16.58	84.53	-22.35	0.0
-18.31	85.01	-24.28	0.0
-17.23	86.42	-23.32	0.0
-17.49	85.79	-31.51	0.0
-17.3	86.31	-29.03	0.0
-18.12	86.53	-23.08	0.0
-16.94	88.21	-19.41	0.0
-18.99	86.44	-23.51	0.0
-18.13	87.85	-18.65	0.0
-15.18	86.9	-26.91	0.0
-19.93	85.37	-33.94	0.0
-20.74	86.28	-29.0	0.0
-19.98	86.3	-26.13	0.0
-11.4	86.52	-26.81	0.0
-14.9	85.13	-24.12	0.0
-14.68	84.31	-31.57	0.0
-19.31	85.76	-24.78	0.0
-14.66	86.18	-18.02	0.0
-18.74	86.25	-32.04	0.0
-16.26	86.38	-25.2	0.0
-17.93	86.53	-27.36	0.0
-18.61	86.35	-29.4	0.0
-19.95	86.03	-32.69	0.0
-20.15	86.3	-33.17	0.0
-20.14	86.04	-30.69	0.0
-18.85	87.83	-21.45	0.0
-19.61	86.3	-21.23	0.0
-18.44	88.5	-23.61	0.0
-17.91	85.64	-32.24	0.0
-20.15	87.31	-31.45	0.0
-20.13	87.3	-31.48	0.0
-21.82	87.71	-31.5	0.0
-18.08	86.76	-30.66	0.0
-19.03	86.66	-26.4	0.0
-19.21	86.77	-18.43	0.0
-20.2	88.44	-12.83	0.0
-17.12	89.35	-27.6	0.0
-19.15	88.34	-24.74	0.0
-17.9	88.14	-20.63	0.0
-18.75	88.44	-28.01	0.0
-19.13	88.72	-22.27	0.0
-19.78	89.01	-22.63	0.0
-14.34	89.34	-22.41	0.0
-19.81	88.51	-21.6	0.0
-19.41	89.99	-24.29	0.0
-19.87	88.73	-22.81	0.0
-18.53	89.8	-23.31	0.0
-20.19	89.7	-24.74	0.0
-15.84	88.89	-20.26	0.0
-14.67	89.73	-24.44	0.0
-17.42	91.83	-28.89	0.0
-20.1	89.55	-24.19	0.0
-20.76	89.9	-27.61	0.0
-21.96	89.22	-26.43	0.0
-19.88	90.43	-20.18	0.0
-14.91	89.57	-27.62	0.0
-18.05	92.06	-27.43	0.0
-21.36	90.13	-31.74	0.0
-19.36	89.69	-30.42	0.0
-18.69	89.51	-26.36	0.0
-18.59	90.51	-17.63	0.0
-19.66	90.42	-20.43	0.0
-15.0	88.48	-12.59	0.0
-17.46	89.21	-24.16	0.0
-20.84	90.17	-26.21	0.0
-20.64	90.76	-22.97	0.0
-19.71	90.8	-21.86	0.0
-19.73	91.33	-19.4	0.0
-20.35	91.39	-24.3	0.0
-20.22	91.76	-27.37	0.0
-22.76	90.81	-22.21	0.0
-19.72	90.18	-24.66	0.0
-19.93	90.54	-22.94	0.0
-19.62	92.36	-28.39	0.0
-19.73	90.9	-18.92	0.0
-18.66	90.47	-14.91	0.0
-18.06	91.48	-23.63	0.0
-21.26	91.54	-26.81	0.0
-21.58	90.69	-30.79	0.0
-19.02	91.44	-24.14	0.0
-20.44	92.25	-25.22	0.0
-18.15	92.62	-21.06	0.0
-18.07	93.98	-32.54	0.0
-17.06	93.87	-25.35	0.0
-21.02	91.85	-22.76	0.0
-20.22	92.25	-25.02	0.0
-19.65	92.91	-20.76	0.0
-19.28	92.22	-21.33	0.0
-20.85	92.06	-21.62	0.0
-20.34	94.16	-13.72	0.0
-19.84	91.9	-21.05	0.0
-20.38	93.77	-23.71	0.0
-21.47	94.01	-21.81	0.0
-21.47	92.48	-22.79	0.0
-21.6	91.99	-17.92	0.0
-21.26	92.82	-23.55	0.0
-21.21	92.03	-19.21	0.0
-20.42	92.58	-19.03	0.0
-21.15	93.59	-19.79	0.0
-19.74	93.5	-19.94	0.0
-21.51	93.48	-19.63	0.0
-20.2	92.5	-21.79	0.0
-21.72	94.23	-19.37	0.0
-22.56	92.26	-28.08	0.0
-20.02	92.64	-19.61	0.0
-17.22	93.55	-26.35	0.0
-17.45	94.7	-21.05	0.0
-17.91	92.12	-20.5	0.0
-17.84	94.15	-20.01	0.0
-19.06	94.49	-20.73	0.0
-20.06	93.72	-21.37	0.0
-20.05	94.04	-21.3	0.0
-18.72	94.12	-21.83	0.0
-19.55	94.27	-20.84	0.0
-19.24	94.18	-28.55	0.0
-19.39	93.97	-29.62	0.0
-19.01	92.82	-24.95	0.0
-19.53	94.33	-25.15	0.0
-17.43	91.33	-27.54	0.0
-18.82	93.51	-25.12	0.0
-18.68	93.6	-25.4	0.0
-19.06	93.98	-22.67	0.0
-19.41	95.27	-29.08	0.0
-19.7	94.48	-27.1	0.0
-19.29	94.33	-29.33	0.0
-18.78	93.66	-35.91	0.0
-18.31	92.94	-22.47	0.0
-19.24	94.35	-27.87	0.0
-17.27	94.44	-21.21	0.0
-16.82	95.02	-21.73	0.0
-17.45	94.35	-23.17	0.0
-18.78	94.38	-23.95	0.0
-16.9	94.36	-23.36	0.0
-17.38	95.21	-29.82	0.0
-18.19	95.52	-26.24	0.0
-17.59	95.81	-26.25	0.0
-15.92	95.35	-27.04	0.0
-16.74	96.31	-30.81	0.0
-15.54	95.71	-26.81	0.0
-16.53	94.88	-30.17	0.0
-12.71	94.76	-23.14	0.0
-13.56	96.41	-31.97	0.0
-17.92	94.97	-29.06	0.0
-17.21	95.66	-33.42	0.0
-17.39	94.89	-31.68	0.0
-17.87	95.37	-22.79	0.0
-17.08	95.18	-25.5	0.0
-17.22	94.6	-17.78	0.0
-16.51	96.08	-23.6	0.0
-17.98	96.53	-20.98	0.0
-20.0	95.06	-27.64	0.0
-18.48	95.32	-29.28	0.0
-17.92	95.56	-26.95	0.0
-20.02	95.93	-26.88	0.0
-17.87	96.47	-23.19	0.0
-19.25	96.1	-28.74	0.0
-19.0	95.73	-24.43	0.0
-18.92	94.84	-22.39	0.0
-20.65	97.01	-27.33	0.0
-21.07	95.49	-32.32	0.0
-20.36	96.73	-27.83	0.0
-19.93	96.18	-27.48	0.0
-19.06	96.45	-33.03	0.0
-20.15	95.09	-22.17	0.0
-18.67	95.7	-20.94	0.0
-20.31	95.02	-26.45	0.0
-18.68	96.17	-20.36	0.0
-18.99	95.74	-21.49	0.0
-19.61	96.25	-23.42	0.0
-19.7	96.27	-20.7	0.0
-21.54	96.37	-27.73	0.0
-23.82	96.41	-28.4	0.0
-20.61	97.17	-23.38	0.0
-18.66	97.04	-20.36	0.0
-18.56	97.01	-19.14	0.0
-22.16	96.53	-30.17	0.0
-21.25	96.95	-27.25	0.0
-21.43	96.92	-29.01	0.0
-19.26	98.67	-27.83	0.0
-19.1	96.87	-25.09	0.0
-17.41	96.66	-20.72	0.0
-19.07	95.99	-34.88	0.0
-19.44	97.42	-24.52	0.0
-21.36	97.38	-19.01	0.0
-21.36	97.71	-24.59	0.0
-21.35	96.92	-20.48	0.0
-21.23	99.51	-25.11	0.0
-22.26	97.56	-23.15	0.0
-21.33	98.69	-22.85	0.0
-19.85	99.13	-23.88	0.0
-20.12	98.01	-18.68	0.0
-21.46	97.19	-18.69	0.0
-20.65	97.88	-15.91	0.0
-18.98	99.3	-19.66	0.0
-20.54	96.7	-21.64	0.0
-21.68	97.19	-24.7	0.0
-21.78	96.27	-31.99	0.0
-20.75	98.32	-25.85	0.0
-20.53	98.94	-26.88	0.0
-19.96	98.39	-21.45	0.0
-20.76	98.91	-24.67	0.0
-20.59	99.05	-19.66	0.0
-20.91	99.16	-21.9	0.0
-20.86	98.26	-29.74	0.0
-23.18	99.94	-31.23	0.0
-21.52	100.18	-27.28	0.0
-21.2	98.77	-25.75	0.0
-22.69	99.66	-23.79	0.0
-22.06	101.57	-25.5	0.0
-20.69	99.12	-35.63	0.0
-22.54	100.26	-26.38	0.0
-19.25	98.4	-31.42	0.0
-20.5	99.5	-30.28	0.0
-23.38	99.27	-21.32	0.0
-22.18	99.13	-29.52	0.0
